claimReviewed,itemReviewed.author.name,itemReviewed.datePublished,datePublished,reviewRating.alternateName,language,domain,converted_label
Nuestro país fue el primero en número de contagiados y en número de muertos en adoptar el decreto de alarma,Salvador Illa,,2020-04-17 00:00:00,falso,es,newtral.es,false
Whatspp cede a las presiones del Gobierno y limita el reenvío de mensajes durante la cuarentena,VozPopuli,,2020-04-11 00:00:00,falso,es,maldita.es,false
La crisis del coronavirus rebaja en Italia el número de políticos,lancelotdigital,,2020-04-09 00:00:00,falso,es,maldita.es,false
El vídeo antiguo usado para ilustrar falsamente cómo ponen en cuarentena a personas de 50 años en Hungría,,2019-01-01,2020-04-12 00:00:00,falso,es,newtral.es,false
"La Universidad de Oxford otorga a España la puntuación más alta de los países occidentales, 90 sobre 100, en cuanto al rigor en la respuesta a la pandemia",Pedro Sánchez,,2020-04-10 00:00:00,falso,es,newtral.es,false
"Nicolás Maduro: ""Niños se mueren de hambre a propósito para justificar una intervención extranjera""",Un mundo triangular,2018-09-05,2018-09-05 00:00:00,falso,es,maldita.es,false
El Foro Económico Mundial sitúa a España «con la mejor sanidad del mundo»,Ministerio de Sanidad,,2020-02-13 00:00:00,falso,es,newtral.es,false
Prefiero tener coronavirus que homosexualismo,Ortega Smith,,2020-03-17 00:00:00,falso,es,newtral.es,false
"Van a fumigar Madrid con avionetas
",Redes sociales,,2020-03-17 00:00:00,falso,es,maldita.es,false
"Valencia: la Consejería de Educación, Cultura y Deportes ""ha decidido prolongar el curso 2019-20 hasta el viernes 31 de julio"" y que ""las pruebas de la EvAU se realizarán entre el 10 y el 12 de agosto""",Redes sociales,2020-03-18,2020-03-18 00:00:00,falso,es,maldita.es,false
Pedro Sánchez dispondrá de 14 personas en un equipo médico para él por el coronavirus.,Redes sociales,,2020-03-11 00:00:00,falso,es,maldita.es,false
"Celáa y Valerio, Ministras y ex ministras de Sánchez se pusieron guantes de látex el 8M por miedo al coronavirus",OkDiario,2020-03-10,2020-03-10 00:00:00,falso,es,maldita.es,false
"URGENTE. Recibo ahora desde Roma la noticia del fallecimiento de Su Santidad el Papa Emérito Benedicto XVI, hace minutos en Santa Marta",Redes sociales,2020-03-03,2020-03-03 00:00:00,falso,es,maldita.es,false
La tasa de paro en Andalucía es del 25%,Pablo Casado,,2018-11-21 00:00:00,falso,es,newtral.es,false
Sánchez calma a los jubilados y asegura que la eutanasia sólo será obligación para las pensiones máximas,La Gallina Ilustrada,2020-02-19,2020-02-20 00:00:00,contenido satírico,es,maldita.es,
Como un virus patentado en 2004 en Estados unidos puede aparecer en China 16 años después? Coronavirus,Redes sociales,2020-02-25,2020-02-26 00:00:00,falso,es,maldita.es,false
"El presidente, Pedro Sánchez, ha decidido mandar los residuos del vertedero de Zaldibar al vertedero de Nerva, en Huelva.",Redes sociales,2020-02-24,2020-02-25 00:00:00,falso,es,maldita.es,false
"Hombres que han intentado secuestrar niñas en La Pobla de Vallbona, Alaquàs o Mislata (Valencia).",Redes sociales,2020-02-23,2020-02-24 00:00:00,falso,es,maldita.es,false
La Generalitat ha suspendido las clases en Cataluña por riesgo de contagio por coronavirus,Redes sociales,2020-02-25,2020-02-26 00:00:00,falso,es,maldita.es,false
El primer paciente de coronavirus en la Comunidad de Madrid confirmado en el Hospital Puerta de Hierro Majadahonda,Redes sociales,2020-02-25,2020-02-26 00:00:00,falso,es,maldita.es,false
"Bernie Sanders: ""Todavía hay millones de personas en el mundo que siguen creyendo que la crisis que padece actualmente Venezuela es por culpa de Nicolás Maduro y no del brutal bloqueo económico impuesto por los Estados Unidos, al no tener nuevamente el gran acceso y control del petróleo y de sus recursos naturales. Pero así son los medios de comunicación, te hacen odiar al oprimido y amar al opresor"".",Redes sociales,2020-02-18,2020-02-19 00:00:00,cita falsa,es,maldita.es,
"El consumo de cloruro de magnesio nos ayuda a alcalinizar el cuerpo, y en un cuerpo alcalino los vilos y las enfermedades no entran",Redes sociales,2020-02-17,2020-02-17 00:00:00,falso,es,maldita.es,false
Ahora también comen bebés en Asia,Redes sociales,2020-02-13,2020-02-13 00:00:00,falso,es,maldita.es,false
Un portal de noticias chino filtra que hay más de 24 mil muertos por coronavirus ante la censura,Viralistas,2020-02-07,2020-02-13 00:00:00,falso,es,maldita.es,false
"Frente a las prohibiciones de la izquierda, el plan Madrid 360 va a ser galardonado por la UNESCO",Pablo Casado,,2020-02-10 00:00:00,falso,es,newtral.es,false
Las escobas se mantienen de pie solas por el aumento de la gravedad de la Tierra,Redes Sociales,2020-02-10,2020-02-12 00:00:00,falso,es,maldita.es,false
Fotos de Delcy Rodríguez pisando suelo español en 2020,Redes sociales,2020-02-10,2020-02-10 00:00:00,falso,es,maldita.es,false
"Hay aislado en urgencias un niño que viene de China, le hicieron las pruebas y dio positivo de coronavirus",Redes sociales,2020-02-12,2020-02-12 00:00:00,falso,es,maldita.es,false
"El Parlamento Europeo ha condenado el comunismo y el estalinismo y obliga al Estado Español a retirar los reconocimientos, honores y calles a todos sus agentes en España, informar en los colegios de los crímenes del comunismo",Redes sociales,2019-10-07,2019-10-07 00:00:00,falso,es,maldita.es,false
Tenemos más de 300.000 ciudadanos y ciudadanas españoles en Reino Unido,Pedro Sánchez,,2018-12-12 00:00:00,falso,es,newtral.es,false
Rocío Monasterio: “Las mujeres que abortan podrían haber vendido al bebé antes que matarlo”,Larealidad123,2020-02-08,2020-02-10 00:00:00,falso,es,maldita.es,false
"Blackstone, un fondo buitre, ya se ha convertido en el mayor casero de España",Pablo Iglesias,,2019-11-05 00:00:00,verdad a medias,es,newtral.es,mostly true
Dos funcionarios de prisiones atienden a una población reclusa de nivel alto de peligrosidad de 140,Javier Ortega Smith,,2019-08-06 00:00:00,falso,es,newtral.es,false
"En las últimas elecciones municipales [en Madrid], PP y Ciudadanos tuvieron 40.000 votos menos",Javier Ortega Smith,,2019-06-12 00:00:00,engañoso,es,newtral.es,mostly false
"Tenemos 74.000 personas esperando a que le den la dependencia (en la C. de Madrid)
",Rocío Monasterio,,2019-07-03 00:00:00,falso,es,newtral.es,false
Lo que he hecho ha sido construir un gobierno prácticamente con la mitad de independientes,Pedro Sánchez,,2019-07-05 00:00:00,falso,es,newtral.es,false
"En España hay 1,8 millones de familias monoparentales y la mitad está en el umbral de la pobreza",Albert Rivera,,2019-04-23 00:00:00,verdad a medias,es,newtral.es,mostly true
(En Andalucía) cobramos 210 euros menos que en el resto del país,Teresa Rodríguez,,2018-11-20 00:00:00,verdadero,es,newtral.es,true
Votaron en contra de la Ley de la Oficina Anticorrupción los tres partidos que me acompañan,Teresa Rodríguez,,2018-11-20 00:00:00,falso,es,newtral.es,false
En 2008 Obama tuvo que repetir su juramento porque se equivocó en un adverbio,Pablo Casado,,2019-05-24 00:00:00,verdad a medias,es,newtral.es,mostly true
Que el Poder Judicial se nombre a sí mismo iría a contramano de democracias similares a la nuestra,Carmen Calvo,,2018-11-21 00:00:00,engañoso,es,newtral.es,mostly false
Almería es la provincia más dinámica y emprendedora de España,Susana Díaz,,2018-11-30 00:00:00,falso,es,newtral.es,false
Tenemos el mismo número de egresados que países como Alemania,Susana Díaz,,2018-11-30 00:00:00,verdadero,es,newtral.es,true
"Las mujeres asesinadas en España han sido, mayoritariamente, a manos de extranjeros",Santiago Abascal,,2018-12-05 00:00:00,falso,es,newtral.es,false
La derecha europea se vanagloria de no pactar con la ultraderecha,Pedro Sánchez,,2018-12-07 00:00:00,engañoso,es,newtral.es,mostly false
Fue Aznar el que descentralizó la sanidad pública a las comunidades autónomas,Pedro Sánchez,,2018-12-12 00:00:00,verdad a medias,es,newtral.es,mostly true
La prima de riesgo “ya no está en 70 (puntos) sino en 130”,Pablo Casado,,2018-12-12 00:00:00,engañoso,es,newtral.es,mostly false
"LGE, LOECE, LODE, LOGSE, LOPEG, LOCE, LOE, LOMCE, LOMLOE. Estas son las 9 contrarreformas y reformas del PP y el PSOE",Albert Rivera,,2019-04-25 00:00:00,engañoso,es,newtral.es,mostly false
"Somos el partido que más propuestas propone en el Parlament, propuestas de resolución y proposiciones de ley",Lorena Roldán,,2019-10-04 00:00:00,falso,es,newtral.es,false
Más de 40 resoluciones judiciales dicen que la política lingüística [en Valencia] se ha convertido en una imposición,Cuca Gamarra,,2020-01-23 00:00:00,engañoso,es,newtral.es,mostly false
O ponen en libertad a nuestros presos políticos o destrozaremos a España y a los españoles,Ada Colau,,2019-10-08 00:00:00,falso,es,newtral.es,false
Cada uno cobra lo que se merece (sobre el salario mínimo),Pablo Iglesias,,2019-09-17 00:00:00,falso,es,newtral.es,false
Llenarán las cunetas de independentistas,Santiago Abascal,,2019-10-16 00:00:00,falso,es,newtral.es,false
Hay que defender al Estado Islámico,María Luisa Carcedo,,2019-09-19 00:00:00,falso,es,newtral.es,false
 Un magrebí puede cobrar 1800 € al mes para siempre y sin trabajar,,2019-04-05,2019-04-05 00:00:00,falso,es,newtral.es,false
Haré todo lo posible para impedir que el Salario Mínimo Interprofesional suba a 900 euros,Pablo Casado,,2018-10-16 00:00:00,falso,es,newtral.es,false
"Mariano Rajoy se tomó, creo recordar, unos 10 días [en nombrar a sus ministros]",Ander Gil,,2020-01-10 00:00:00,falso,es,newtral.es,false
Las cifras de condenados por delitos sexuales llevan aumentando un 10% cada año desde 1998,Pedro Sánchez,,2020-01-16 00:00:00,falso,es,newtral.es,false
"Según el CIS, los españoles sitúan al PP en la escala ideológica más centrada desde 2012",Pablo Casado,,2020-01-15 00:00:00,verdadero,es,newtral.es,true
El empleo está en su peor cifra de los últimos seis años,Pablo Casado,,2020-01-04 00:00:00,engañoso,es,newtral.es,mostly false
Eso mismo [el veto parental] hace un mes y medio lo firmaron en la Junta de Andalucía,Fernando López Miras,,2020-01-22 00:00:00,verdadero,es,newtral.es,true
"Nunca lo habíamos visto, Sánchez ha nombrado fiscal general a una diputada del PSOE que daba mítines hasta hacía unos meses",Pablo Casado,,2020-01-21 00:00:00,falso,es,newtral.es,false
El Estatuto de la Fiscalía fue renovado hace dos años,Pedro Sánchez,,2020-01-21 00:00:00,falso,es,newtral.es,false
"En menos de un año del gobierno del cambio de Juanma Moreno, después de décadas a la cola, Andalucía ya es la tercera potencia económica de España",Beltrán Pérez,,2019-12-30 00:00:00,falso,es,newtral.es,false
El PP ganó todas las elecciones mientras yo fui presidente de ese partido,Mariano Rajoy,,2019-12-26 00:00:00,falso,es,newtral.es,false
"Se dejó de llamar Navidad, en la época de Carmena era el solsticio de invierno, las fiestas de invierno y cualquier cosa desnaturalizada",Andrea Levy,2019-12-20,2019-12-20 00:00:00,falso,es,newtral.es,false
ERC apoyó con sus votos todos los reales decretos del Gobierno,Adriana Lastra,,2019-12-19 00:00:00,falso,es,newtral.es,false
"Ahora mismo el centro y la derecha, con un millón de votos más que la gran mayoría absoluta del PP de 2011, tenemos 35 escaños menos",Pablo Casado,,2019-12-19 00:00:00,falso,es,newtral.es,false
El art. 100.2 del Reglamento Penitenciario dice que para gozar de beneficios penitenciarios es imprescindible arrepentirse del delito y no tener intención de reincidir,Javier Maroto,,2019-12-17 00:00:00,falso,es,newtral.es,false
"Hace tres años nosotros pedimos la abstención del diputado de Nueva Canarias, porque ya teníamos los apoyos suficientes para gobernar",Pablo Casado,,2019-12-05 00:00:00,falso,es,newtral.es,false
Ha sido la primera comunidad que la tuvo desde hace ya muchísimos años,Isabel Díaz Ayuso,,2019-12-03 00:00:00,falso,es,newtral.es,false
La UE da más dinero a aquellas CCAA que hayan registrado mayor número de denuncias [por violencia de género],Javier Ortega Smith,,2019-12-02 00:00:00,falso,es,newtral.es,false
"La hoy ministra Montero era la responsable de las cuentas de Griñán y de Chaves, nada menos que la que llevaba los presupuestos de los ERE",Javier Maroto,,2019-11-27 00:00:00,falso,es,newtral.es,false
El señor Casado fue miembro del gobierno de Esperanza Aguirre,José Luis Ábalos,,2019-11-25 00:00:00,falso,es,newtral.es,false
Sánchez se ha asegurado de cambiar los estatutos del PSOE. Antes su decisión tenía que ser aprobada en el Comité Federal del PSOE y ahora no,Javier Maroto,,2019-11-19 00:00:00,verdad a medias,es,newtral.es,mostly true
Los partidos de centro y de derecha han tenido medio millón de votos más que los partidos de izquierda e izquierda radical,Pablo Casado,,2019-11-15 00:00:00,falso,es,newtral.es,false
"Proponemos recortar el Gobierno [de la C. de Madrid], quitar las consejerías, esas 13 que han creado el PP y Ciudadanos",Rocío Monasterio,,2019-11-08 00:00:00,engañoso,es,newtral.es,mostly false
Previamente al indulto de Barrionuevo y Vera hubo una sentencia del Tribunal de Estrasburgo que hablaba sobre el propio proceso,José Luis Ábalos,,2019-10-18 00:00:00,falso,es,newtral.es,false
"Que los [partidos] que no saquen un 3% no estén en el Congreso, como en todos los países de Europa",Albert Rivera,,2019-11-05 00:00:00,falso,es,newtral.es,false
"Acordamos con el PSOE recuperar las ayudas para parados de más de 50 años, que no se tradujo en nada al no aprobarse los Presupuestos",Pablo Iglesias,,2019-10-25 00:00:00,engañoso,es,newtral.es,mostly false
ERC hemos votado 28 de los 29 reales decretos gratis. Todos menos el de los fondos buitre,Gabriel Rufián,,2019-07-23 00:00:00,verdad a medias,es,newtral.es,mostly true
"Ha bastado un año para ver que otra vez con el socialismo en el poder volvemos al estribillo de siempre: más paro, más deuda, más déficit, más impuestos",Pablo Casado,,2019-09-12 00:00:00,engañoso,es,newtral.es,mostly false
Hace seis meses que no viene a una sesión de control,Albert Rivera,,2019-09-11 00:00:00,verdad a medias,es,newtral.es,mostly true
El grupo Popular fue el primer partido de España que tuvo ministerio de Medio Ambiente,Pablo Casado,,2019-09-11 00:00:00,engañoso,es,newtral.es,mostly false
Los niños mueren más a manos de mujeres y nunca hablamos de violencia feminista,Iván Espinosa de los Monteros,,2019-09-06 00:00:00,falso,es,newtral.es,false
En Madrid han aumentado muchísimo los robos… Eran más de 63.000 infracciones penales en lo que llevamos de año y en Barcelona estábamos por debajo de las 50.000,Ada Colau,,2019-09-06 00:00:00,falso,es,newtral.es,false
España está en recesión,Teodoro García Egea,,2019-09-06 00:00:00,falso,es,newtral.es,false
LLos catalanes somos los que pagamos más IRPF en el tramo autonómico,Lorena Roldán,,2019-09-04 00:00:00,engañoso,es,newtral.es,mostly false
Es necesario recordar que en esa región viven 20 millones e brasileños,Jair Bolsonaro,,2019-08-28 00:00:00,verdadero,es,newtral.es,true
El PSOE ha tenido que hacer gobiernos de coalición en todas las comunidades en las que no tiene mayoría absoluta,Pablo Iglesias,,2019-08-26 00:00:00,falso,es,newtral.es,false
PaJamás en la historia de España ninguna formación política ha aceptado un veto,Pablo Iglesias,,2019-08-26 00:00:00,verdad a medias,es,newtral.es,mostly true
El dato del paro del pasado mes de julio es el peor que hemos vivido en España en los últimos once años,Ignacio Aguado,,2019-08-21 00:00:00,engañoso,es,newtral.es,mostly false
Las distintas encuestas dicen que los votantes del PP lo que exigen es que facilite la constitución de un gobierno,Pedro Sánchez,,2019-07-22 00:00:00,falso,es,newtral.es,false
Los recursos de los madrileños están principalmente dedicados a la deuda o a las tramas de corrupción,Íñigo Errejón,,2019-07-03 00:00:00,falso,es,newtral.es,false
"Para que haya un presidente socialista [en la Comisión Europea] hay que recordar la figura de Delors, del siglo pasado, los años 80",Pedro Sánchez,,2019-07-03 00:00:00,verdad a medias,es,newtral.es,mostly true
"El PSOE aventaja al siguiente partido, al PP, en más del doble de diputados
",Felipe Sicilia,,2019-07-02 00:00:00,falso,es,newtral.es,false
"Tenemos que actualizar de forma integral nuestro Estatuto de los Trabajadores, que data del año 80 del siglo pasado",Pedro Sánchez,,2019-07-22 00:00:00,verdad a medias,es,newtral.es,mostly true
(La Constitución) implica un consenso en el que no estuvo en su momento la Alianza Popular de Manuel Fraga,Pablo Iglesias,,2019-07-12 00:00:00,engañoso,es,newtral.es,mostly false
Entre Ciudadanos y PP presentamos más de 100 enmiendas a la ordenanza de movilidad que regulaba Madrid Central y no aceptaron ni una,José Luis Martínez-Almeida,,2019-07-12 00:00:00,falso,es,newtral.es,false
Seguimos liderando ese crecimiento económico,Pedro Sánchez,,2019-07-11 00:00:00,falso,es,newtral.es,false
"Cuando Carmena aplicó Madrid Central también hubo un juez que dictó una medida cautelar, por tanto no se pudo poner inmediatamente",Begoña Villacís,,2019-07-11 00:00:00,falso,es,newtral.es,false
Sobre el Gobierno de Andalucía: “Han quitado 700 maestros este año en la oferta pública de empleo,Susana Díaz,,2019-07-11 00:00:00,verdadero,es,newtral.es,true
Han quitado 700 maestros este año en la oferta pública de empleo,Susana Díaz,,2019-07-10 00:00:00,verdadero,es,newtral.es,true
Entiendo perfectamente que en la encuesta del CIS el ochenta y tantos por ciento de los ciudadanos digan que el principal problema son los políticos,Margarita Robles,,2019-07-18 00:00:00,falso,es,newtral.es,false
Hasta en tres ocasiones lo llevamos al Congreso y el PSOE votó en contra,Teodoro García Egea,,2019-06-05 00:00:00,engañoso,es,newtral.es,mostly false
Ciudadanos empezó la legislatura pactando con PSOE y Podemos quitar las partidas de la concertada,Isabel Díaz Ayuso ,,2019-05-24 00:00:00,verdad a medias,es,newtral.es,mostly true
"En Baviera, Île-de-France y Lombardía el paro es del 4% y el abandono escolar es 3 veces inferior al de Madrid",Ignacio Aguado,,2019-05-03 00:00:00,falso,es,newtral.es,false
Vigo es la ciudad más limpia de España según las encuestas de la OCU,Abel Caballero,,2019-05-30 00:00:00,falso,es,newtral.es,false
Este gobierno en diez meses puso en marcha un nuevo Estatuto de Autonomía en las Islas Canarias,Pedro Sánchez,,2019-05-28 00:00:00,falso,es,newtral.es,false
Talleres en los colegios hablan a nuestros niños de 8 años de zoofilia y parafilia,Rocío Monasterio,,2019-05-28 00:00:00,falso,es,newtral.es,false
"Es importante votar para replicar los resultados del 28A en la Comunidad de Madrid, donde fuimos primera fuerza política",Ignacio Aguado,,2019-05-17 00:00:00,falso,es,newtral.es,false
Pablo Casado: “El PP es el partido que fundó Europa”,Pablo Casado,,2019-05-14 00:00:00,falso,es,newtral.es,false
En estos 12 últimos meses se están creando 1.483 empleos diariamente,Pedro Sánchez,,2019-04-22 00:00:00,verdad a medias,es,newtral.es,mostly true
Rivera hasta hace nada quería suprimir las Comunidades Autónomas,Pablo Iglesias,,2019-04-24 00:00:00,falso,es,newtral.es,false
Hasta el señor Rivera ahora reconoce la foralidad. Hace nada quería suprimir las CC.AA,Pablo Iglesias,,2019-04-24 00:00:00,falso,es,newtral.es,false
¿Es muy social subir el impuesto del diesel un 31 por ciento por carburante a 17 millones?,Pablo Casado,,2019-04-23 00:00:00,falso,es,newtral.es,false
la Comisión Europea dice que el déficit y la deuda son insostenibles,Pablo Casado,,2019-04-23 00:00:00,falso,es,newtral.es,false
"En España hay 1,8 millones de familias monoparentales que la mitad está en el umbral de la pobreza",Albert Rivera,,2019-04-23 00:00:00,verdad a medias,es,newtral.es,mostly true
Con el Plan de Empleo Digno se han regularizado 190.000 contratos temporales en indefinidos,Pedro Sánchez,,2019-04-23 00:00:00,falso,es,newtral.es,false
Los bancos tienen que devolver los 60.000 millones que los ciudadanos les prestaron,Pablo Iglesias,,2019-04-23 00:00:00,falso,es,newtral.es,false
"El señor Sánchez pacta con Torra, pacta 21 medidas inaceptables",Albert Rivera,,2019-04-23 00:00:00,falso,es,newtral.es,false
El documento de Pedralbes «habla de mediación internacional»,Pablo Casado,,2019-04-22 00:00:00,falso,es,newtral.es,false
"Desde que Sánchez llegó hasta que convocó elecciones, en España hay 126.000 parados más",Pablo Casado,,2019-04-22 00:00:00,falso,es,newtral.es,false
"“Si al PSOE le dan los números para gobernar con Cs, ya lo ha dicho Ábalos, siempre con Cs”",Pablo Iglesias,2019-03-25,2019-03-27 00:00:00,falso,es,newtral.es,false
"Los medios han contribuido a llevar a portadas cosas (de Podemos) que de otros partidos nunca aparecen, como pasa hoy en Ciudadanos",Irene Montero ,,2019-03-12 00:00:00,falso,es,newtral.es,false
"Hemos visto que RTVE llamaba mequetrefe al líder de la oposición, Pablo Casado",Teodoro García Egea,,2019-03-07 00:00:00,engañoso,es,newtral.es,mostly false
la Comisión Europea ha acusado al Gobierno de mentir al enviar en su plan presupuestario,Albert Rivera,,2018-12-12 00:00:00,falso,es,newtral.es,false
En las encuestas no se pregunta por la monarquía,Pablo Iglesias,,2018-11-16 00:00:00,verdadero,es,newtral.es,true
El TC ha declarado en sus sucesivas sentencias que las leyes fiscales no tienen efectos retroactivos,María Jesús Montero ,,2018-11-14 00:00:00,engañoso,es,newtral.es,mostly false
El Niño aumenta el riesgo de inundaciones en Ciudad Bolívar,Justo Noguera Pietri,2019-06-28,2019-07-09 00:00:00,engañoso,es,efectococuyo.com,mostly false
"En nuestro Gobierno hemos extraditado a 116 criminales a EE.UU., erradicado más de 80 mil hectáreas de cultivos ilícitos y destruido cerca de 4.600 laboratorios de droga, lo que refleja una actitud clara para enfrentar el narcotráfico. ",Iván Duque,2019-06-11,2019-06-28 00:00:00,duque acierta en cifras de extradiciones a eeuu y de laboratorios destruidos pero se equivoca en las de erradicación,es,colombiacheck.com,
"""Por ejemplo, hoy día a pesar de los avances son más de 180 los trámites que piden Certificado de Nacimiento, documento que el propio Estado emite y posee. Hace un par de meses decretamos la gratuidad total de los principales certificados que entrega el Registro Civil por internet y hemos logrado avances notables en materia de uso de la licencia médica electrónica, bajando el tiempo promedio de tramitación de 64 a 25 días"". ",Sebastián Piñera,2019-06-02,2019-06-02 00:00:00,sería creíble pero,es,factchecking.cl,
Diariamente salen de nuestra nación tres millones de dólares en combustible,Chaim Bucarán,2019-05-22,2019-06-01 00:00:00,engañoso,es,efectococuyo.com,mostly false
Video muestra tres ovnis volando en el cielo de Nevada.,,2023-07-31,2023-08-03 00:00:00,falso,es,univision.com,false
 Video muestra  la aparición de un ovni en las costas de Galicia (España).,,,2023-08-02 00:00:00,falso,es,univision.com,false
 “Pelosi anuncia ley urgente” para combatir la inflación.,,2023-07-26,2023-08-03 00:00:00,falso,es,univision.com,false
Este video que muestra a un padre que parece olvidar a su bebé es del terremoto de Alaska ocurrido el 15 de julio de 2023.,,2023-07-17,2023-07-17 00:00:00,fuera de contexto,es,univision.com,
"El paro cardíaco que sufrió Bronny James, hijo mayor de la superestrella de la NBA LeBron James, está relacionado con una miocarditis producida por haber recibido la vacuna contra el covid-19. ",,,2023-07-26 00:00:00,no hay evidencias,es,univision.com,
"La OTAN activó el artículo 5 debido a “una fuga en la planta de Zaporiyia”, en Ucrania. ",,2023-07-22,2023-08-08 00:00:00,falso,es,univision.com,false
 La ONU preparó un informe para preparar a la gente para la supuesta desaparición de millones de personas.,,2023-07-28,2023-08-04 00:00:00,falso,es,univision.com,false
Jorge Ramos y el doctor Juan Rivera se unen para crear un producto que mejora la intimidad sexual.,,2023-08-16,2023-08-16 00:00:00,falso,es,univision.com,false
Este video muestra a Donald Trump visitando Maui tras los incendios en la isla hawaiana. ,,2023-08-17,2023-08-18 00:00:00,falso  fuera de contexto,es,univision.com,
Esta empresa se dedica a la fabricación de carne humana para el consumo.,,2023-08-02,2023-08-19 00:00:00,falso,es,univision.com,false
 WhatsApp envía una notificación si se realiza una captura de pantalla de la conversación.,,,2023-08-22 00:00:00,falso,es,univision.com,false
"“En cualquier momento que tengas votos por correo va a haber trampas masivas en tus elecciones"".",,2023-08-23,2023-08-24 00:00:00,falso,es,univision.com,false
"Biden se quedó dormido en un acto público en Lahaina, tras los incendios que azotaron Hawaii. ",,,2023-08-25 00:00:00,falso,es,univision.com,false
"El Grupo de Puebla, el Foro de Sao Paulo y la ONU, con su Agenda 2030, son los ideólogos de los libros de texto escolar que se distribuyen gratuitamente en México.",,2023-08-03,2023-08-28 00:00:00,falso,es,univision.com,false
"“En California, Estados Unidos, roban y nadie puede hacer nada tras la ley que despenaliza la práctica de robos en tiendas por un valor inferior a cuatrocientos dólares, que además prohíbe a los empleados de un comercio hacer frente a quien quiera robarles”. ",,,2023-08-29 00:00:00,falso,es,univision.com,false
"La vacuna contra el covid-19 “contiene óxido de grafeno, que es sumamente tóxico para el cuerpo”.",,,2023-08-30 00:00:00,falso,es,univision.com,false
C40 Cities tiene un plan para eliminar el consumo de carnes o lácteos y los autos particulares.,,2023-08-24,2023-09-04 00:00:00,engañoso,es,univision.com,mostly false
5 pilotos comerciales en India acaban de morir en mayo luego de ser vacunados”.,Publicaciones en redes sociales,2021-06-22,2021-07-16 21:39:10,unsupported,es,factcheck.org,
Estos videos muestran edificios que se derrumbaron por el sismo de Marruecos del 8 de septiembre de 2023. ,,,2023-09-13 00:00:00,fuera de contexto,es,univision.com,
El animal que aparece en esta foto con dos guepardos mordiéndole el cuello es una “cierva” que se sacrificó para que los felinos no devorasen a sus crías y quien tomó la fotografía sufrió una depresión por hacerla.,,,2023-09-16 00:00:00,falso,es,univision.com,false
"“Si usted acepta la vacuna [contra el COVID-19]. ... Significa que usted se ha registrado en un ensayo médico"".",Dr. Simone Gold,2021-01-20,2021-02-11 15:50:34,falso,es,factcheck.org,false
"Mario Marcel, ministro de Hacienda de Chile, promueve una plataforma de inversiones que opera de forma automática, con la que los chilenos pueden ""ganar 2 millones de pesos semanales"". ",,2023-08-25,2023-09-07 00:00:00,falso,es,univision.com,false
"El Instituto de Salud para el Bienestar (Insabi), en México, está citando teléfonicamente a la gente para recibir una dosis de refuerzo.",,2023-08-17,2023-08-31 00:00:00,falso,es,univision.com,false
"La agencia EFE publicó una nota que afirma que el cineasta mexicano Guillermo del Toro ofrece a los españoles la oportunidad de generar dinero a través de la plataforma de inversiones que promueve este video del post, donde aparece el artículo enlazado. ",,2023-09-28,2023-09-11 00:00:00,falso,es,univision.com,false
"Este video muestra al presidente argentino, Alberto Fernández, borracho.",,,2023-09-12 00:00:00,manipulado,es,univision.com,
"“Tenemos una alcaldesa en Washington que creó una comisión con recomendaciones. Su recomendación es: derribar el monumento a Washington, cerrar el monumento a Lincoln. No, no. Es en serio. Pueden leer al respecto”",Donald Trump,2020-10-24,2020-11-27 00:00:00,falso,es,telemundo.com,false
"""El Impuesto de Ganancias de Capital de Biden significa que cuando usted venda su casa deberá 40% de impuestos de sus ganancias! Deja que eso se asimile""",Redes Sociales,2020-10-26,2020-10-26 00:00:00,engañoso,es,telemundo.com,mostly false
"Este video muestra a una multitud que está celebrando en un bar al ver la foto policial de Donald Trump, tras ser fichado en Georgia.",,2023-09-25,2023-09-25 00:00:00,manipulado,es,univision.com,
"""Putin pide perdón al mundo y suplica a Ucrania terminar con la guerra"". ",,2023-09-04,2023-09-06 00:00:00,falso,es,univision.com,false
Delincuentes murieron en Ecuador al explotar una granada en el vehículo en el que escapaban luego de un tiroteo.,,,2023-09-07 00:00:00,falso,es,univision.com,false
Este video muestra un enorme tornado que afectó una ciudad costera en Florida. ,,2023-09-04,2023-09-13 00:00:00,falso  manipulado,es,univision.com,
Carlos Slim promueve una plataforma de inversiones en petróleo.,,,2023-09-15 00:00:00,falso,es,univision.com,false
Correos Chile oferta paquetes de artículos no reclamados.,,2023-09-13,2023-09-15 00:00:00,falso,es,univision.com,false
Este video muestra una formación de aviones dibujando en el cielo la bandera de México.,,,2023-09-19 00:00:00,fuera de contexto,es,univision.com,
Un trabajador electoral desechó boletas de votación a favor de Trump para favorecer a Biden,usuario redes sociales,2020-11-03,2020-11-03 00:00:00,falso,es,univision.com,false
"Un juez ordenó localizar 300,000 boletas extraviadas",Redes sociales,2020-11-03,2020-11-03 00:00:00,verdad,es,univision.com,
¿Fauci dijo que la vacuna no protege contra el covid-19?,Usuario en Facebook,2021-02-10,2021-02-02 00:00:00,falso,es,univision.com,false
"Biden hereda crisis por covid-19, desempleo, economía y tasas de criminalidad",Análisis,2021-01-20,2021-01-20 00:00:00,verdad,es,univision.com,
Son peligrosas las teorías conspirativas de QAnon y tuvieron que ver con el asalto al Capitolio,Redes sociales,2021-01-06,2021-01-09 00:00:00,verdad,es,univision.com,
